sample_id,sample_position,group_index,frame_index,base_candidate_kl,singleton_candidate_kl,singleton_kl_benefit,base_teacher_margin,singleton_teacher_margin,singleton_margin_benefit
vsi_question_3092,86,192,3,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,193,3,0.06993849575519562,0.07139195501804352,-0.0014534592628479004,0.0,0.0,0.0
vsi_question_3092,86,194,3,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,195,3,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,196,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,197,4,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,198,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,199,4,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,200,4,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,201,4,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,202,4,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,203,4,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,204,4,0.06993849575519562,0.04582466185092926,0.024113833904266357,0.0,0.0,0.0
vsi_question_3092,86,205,4,0.06993849575519562,0.0722663402557373,-0.002327844500541687,0.0,0.125,0.125
vsi_question_3092,86,206,4,0.06993849575519562,0.04582466185092926,0.024113833904266357,0.0,0.0,0.0
vsi_question_3092,86,207,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,208,4,0.06993849575519562,0.04582466185092926,0.024113833904266357,0.0,0.0,0.0
vsi_question_3092,86,209,4,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,210,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,211,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,212,4,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,213,4,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,214,4,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,215,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,216,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,217,4,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,218,4,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,219,4,0.06993849575519562,0.04582466185092926,0.024113833904266357,0.0,0.0,0.0
vsi_question_3092,86,220,4,0.06993849575519562,0.05840063840150833,0.011537857353687286,0.0,0.0,0.0
vsi_question_3092,86,221,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,222,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,223,4,0.06993849575519562,0.07264735549688339,-0.0027088597416877747,0.0,-0.125,-0.125
vsi_question_3092,86,224,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,225,4,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,226,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,227,4,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,228,4,0.06993849575519562,0.05990361422300339,0.01003488153219223,0.0,0.125,0.125
vsi_question_3092,86,229,4,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,230,4,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,231,4,0.06993849575519562,0.0722663402557373,-0.002327844500541687,0.0,0.125,0.125
vsi_question_3092,86,232,4,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,233,4,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,234,4,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,235,4,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,236,4,0.06993849575519562,0.05840063840150833,0.011537857353687286,0.0,0.0,0.0
vsi_question_3092,86,237,4,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,238,4,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,239,4,0.06993849575519562,0.03477548435330391,0.03516301140189171,0.0,0.125,0.125
vsi_question_3092,86,240,4,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,241,4,0.06993849575519562,0.06178215891122818,0.008156336843967438,0.0,0.25,0.25
vsi_question_3092,86,242,4,0.06993849575519562,0.03791024535894394,0.03202825039625168,0.0,0.25,0.25
vsi_question_3092,86,243,4,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,244,4,0.06993849575519562,0.0722663402557373,-0.002327844500541687,0.0,0.125,0.125
vsi_question_3092,86,245,5,0.06993849575519562,0.06178215891122818,0.008156336843967438,0.0,0.25,0.25
vsi_question_3092,86,246,5,0.06993849575519562,0.07139195501804352,-0.0014534592628479004,0.0,0.0,0.0
vsi_question_3092,86,247,5,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,248,5,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,249,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,250,5,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,251,5,0.06993849575519562,0.015412185341119766,0.05452631041407585,0.0,0.25,0.25
vsi_question_3092,86,252,5,0.06993849575519562,0.07139195501804352,-0.0014534592628479004,0.0,0.0,0.0
vsi_question_3092,86,253,5,0.06993849575519562,0.06321422010660172,0.006724275648593903,0.0,0.25,0.25
vsi_question_3092,86,254,5,0.06993849575519562,0.04582466185092926,0.024113833904266357,0.0,0.0,0.0
vsi_question_3092,86,255,5,0.06993849575519562,0.03250759094953537,0.03743090480566025,0.0,0.375,0.375
vsi_question_3092,86,256,5,0.06993849575519562,0.05990361422300339,0.01003488153219223,0.0,0.125,0.125
vsi_question_3092,86,257,5,0.06993849575519562,0.06993849575519562,0.0,0.0,0.0,0.0
vsi_question_3092,86,258,5,0.06993849575519562,0.03477548435330391,0.03516301140189171,0.0,0.125,0.125
vsi_question_3092,86,259,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,260,5,0.06993849575519562,0.06067439913749695,0.00926409661769867,0.0,-0.125,-0.125
vsi_question_3092,86,261,5,0.06993849575519562,0.0792345255613327,-0.009296029806137085,0.0,-0.25,-0.25
vsi_question_3092,86,262,5,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,263,5,0.06993849575519562,0.05990361422300339,0.01003488153219223,0.0,0.125,0.125
vsi_question_3092,86,264,5,0.06993849575519562,0.062443703413009644,0.007494792342185974,0.0,-0.125,-0.125
vsi_question_3092,86,265,5,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,266,5,0.06993849575519562,0.05990361422300339,0.01003488153219223,0.0,0.125,0.125
vsi_question_3092,86,267,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,268,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,269,5,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,270,5,0.06993849575519562,0.0732874870300293,-0.003348991274833679,0.0,0.0,0.0
vsi_question_3092,86,271,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,272,5,0.06993849575519562,0.05840063840150833,0.011537857353687286,0.0,0.0,0.0
vsi_question_3092,86,273,5,0.06993849575519562,0.0722663402557373,-0.002327844500541687,0.0,0.125,0.125
vsi_question_3092,86,274,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,275,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,276,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,277,5,0.06993849575519562,0.05840063840150833,0.011537857353687286,0.0,0.0,0.0
vsi_question_3092,86,278,5,0.06993849575519562,0.05840063840150833,0.011537857353687286,0.0,0.0,0.0
vsi_question_3092,86,279,5,0.06993849575519562,0.03617345541715622,0.0337650403380394,0.0,0.125,0.125
vsi_question_3092,86,280,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,281,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,282,5,0.06993849575519562,0.06178215891122818,0.008156336843967438,0.0,0.25,0.25
vsi_question_3092,86,283,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,284,5,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,285,5,0.06993849575519562,0.062443703413009644,0.007494792342185974,0.0,-0.125,-0.125
vsi_question_3092,86,286,5,0.06993849575519562,0.025319483131170273,0.044619012624025345,0.0,0.375,0.375
vsi_question_3092,86,287,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,288,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,289,5,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,290,5,0.06993849575519562,0.043374404311180115,0.026564091444015503,0.0,0.375,0.375
vsi_question_3092,86,291,5,0.06993849575519562,0.050616711378097534,0.019321784377098083,0.0,-0.125,-0.125
vsi_question_3092,86,292,5,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,293,5,0.06993849575519562,0.03791024535894394,0.03202825039625168,0.0,0.25,0.25
vsi_question_3092,86,294,6,0.06993849575519562,0.09779471904039383,-0.02785622328519821,0.0,0.5,0.5
vsi_question_3092,86,295,6,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,296,6,0.06993849575519562,0.06903614103794098,0.0009023547172546387,0.0,0.375,0.375
vsi_question_3092,86,297,6,0.06993849575519562,0.09779471904039383,-0.02785622328519821,0.0,0.5,0.5
vsi_question_3092,86,298,6,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,299,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,300,6,0.06993849575519562,0.07917705923318863,-0.009238563477993011,0.0,0.625,0.625
vsi_question_3092,86,301,6,0.06993849575519562,0.033479999750852585,0.03645849600434303,0.0,0.375,0.375
vsi_question_3092,86,302,6,0.06993849575519562,0.05034816265106201,0.019590333104133606,0.0,0.25,0.25
vsi_question_3092,86,303,6,0.06993849575519562,0.0722663402557373,-0.002327844500541687,0.0,0.125,0.125
vsi_question_3092,86,304,6,0.06993849575519562,0.043374404311180115,0.026564091444015503,0.0,0.375,0.375
vsi_question_3092,86,305,6,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,306,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,307,6,0.06993849575519562,0.06178215891122818,0.008156336843967438,0.0,0.25,0.25
vsi_question_3092,86,308,6,0.06993849575519562,0.047410257160663605,0.022528238594532013,0.0,0.0,0.0
vsi_question_3092,86,309,6,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,310,6,0.06993849575519562,0.043374404311180115,0.026564091444015503,0.0,0.375,0.375
vsi_question_3092,86,311,6,0.06993849575519562,0.06178215891122818,0.008156336843967438,0.0,0.25,0.25
vsi_question_3092,86,312,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,313,6,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,314,6,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,315,6,0.06993849575519562,0.05516847223043442,0.0147700235247612,0.0,0.375,0.375
vsi_question_3092,86,316,6,0.06993849575519562,0.0722663402557373,-0.002327844500541687,0.0,0.125,0.125
vsi_question_3092,86,317,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,318,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,319,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,320,6,0.06993849575519562,0.07139195501804352,-0.0014534592628479004,0.0,0.0,0.0
vsi_question_3092,86,321,6,0.06993849575519562,0.03477548435330391,0.03516301140189171,0.0,0.125,0.125
vsi_question_3092,86,322,6,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,323,6,0.06993849575519562,0.05692482739686966,0.013013668358325958,0.0,0.125,0.125
vsi_question_3092,86,324,6,0.06993849575519562,0.06321422010660172,0.006724275648593903,0.0,0.25,0.25
vsi_question_3092,86,325,6,0.06993849575519562,0.06321422010660172,0.006724275648593903,0.0,0.25,0.25
vsi_question_3092,86,326,6,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,327,6,0.06993849575519562,0.03791024535894394,0.03202825039625168,0.0,0.25,0.25
vsi_question_3092,86,328,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,329,6,0.06993849575519562,0.05692482739686966,0.013013668358325958,0.0,0.125,0.125
vsi_question_3092,86,330,6,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,331,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,332,6,0.06993849575519562,0.06178215891122818,0.008156336843967438,0.0,0.25,0.25
vsi_question_3092,86,333,6,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,334,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,335,6,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,336,6,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,337,6,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,338,6,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,339,6,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,340,6,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,341,6,0.06993849575519562,0.06178215891122818,0.008156336843967438,0.0,0.25,0.25
vsi_question_3092,86,342,6,0.06993849575519562,0.04582466185092926,0.024113833904266357,0.0,0.0,0.0
vsi_question_3092,86,343,7,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,344,7,0.06993849575519562,0.07105458527803421,-0.0011160895228385925,0.0,0.125,0.125
vsi_question_3092,86,345,7,0.06993849575519562,0.05692482739686966,0.013013668358325958,0.0,0.125,0.125
vsi_question_3092,86,346,7,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,347,7,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,348,7,0.06993849575519562,0.05640693008899689,0.01353156566619873,0.0,0.375,0.375
vsi_question_3092,86,349,7,0.06993849575519562,0.05687827616930008,0.013060219585895538,0.0,0.0,0.0
vsi_question_3092,86,350,7,0.06993849575519562,0.05840063840150833,0.011537857353687286,0.0,0.0,0.0
vsi_question_3092,86,351,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,352,7,0.06993849575519562,0.043374404311180115,0.026564091444015503,0.0,0.375,0.375
vsi_question_3092,86,353,7,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,354,7,0.06993849575519562,0.05692482739686966,0.013013668358325958,0.0,0.125,0.125
vsi_question_3092,86,355,7,0.06993849575519562,0.07264735549688339,-0.0027088597416877747,0.0,-0.125,-0.125
vsi_question_3092,86,356,7,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,357,7,0.06993849575519562,0.07139195501804352,-0.0014534592628479004,0.0,0.0,0.0
vsi_question_3092,86,358,7,0.06993849575519562,0.05840063840150833,0.011537857353687286,0.0,0.0,0.0
vsi_question_3092,86,359,7,0.06993849575519562,0.05840063840150833,0.011537857353687286,0.0,0.0,0.0
vsi_question_3092,86,360,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,361,7,0.06993849575519562,0.06178215891122818,0.008156336843967438,0.0,0.25,0.25
vsi_question_3092,86,362,7,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,363,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,364,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,365,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,366,7,0.06993849575519562,0.06321422010660172,0.006724275648593903,0.0,0.25,0.25
vsi_question_3092,86,367,7,0.06993849575519562,0.06321422010660172,0.006724275648593903,0.0,0.25,0.25
vsi_question_3092,86,368,7,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,369,7,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,370,7,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,371,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,372,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,373,7,0.06993849575519562,0.07139195501804352,-0.0014534592628479004,0.0,0.0,0.0
vsi_question_3092,86,374,7,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,375,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,376,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,377,7,0.06993849575519562,0.050616711378097534,0.019321784377098083,0.0,-0.125,-0.125
vsi_question_3092,86,378,7,0.06993849575519562,0.0738898292183876,-0.003951333463191986,0.0,0.125,0.125
vsi_question_3092,86,379,7,0.06993849575519562,0.058204226195812225,0.011734269559383392,0.0,0.125,0.125
vsi_question_3092,86,380,7,0.06993849575519562,0.047410257160663605,0.022528238594532013,0.0,0.0,0.0
vsi_question_3092,86,381,7,0.06993849575519562,0.046231262385845184,0.023707233369350433,0.0,0.125,0.125
vsi_question_3092,86,382,7,0.06993849575519562,0.07139195501804352,-0.0014534592628479004,0.0,0.0,0.0
vsi_question_3092,86,383,7,0.06993849575519562,0.05990361422300339,0.01003488153219223,0.0,0.125,0.125
vsi_question_3092,86,384,7,0.06993849575519562,0.026414334774017334,0.043524160981178284,0.0,0.125,0.125
vsi_question_3092,86,385,7,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,386,7,0.06993849575519562,0.044890038669109344,0.025048457086086273,0.0,0.125,0.125
vsi_question_3092,86,387,7,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,388,7,0.06993849575519562,0.04884812980890274,0.021090365946292877,0.0,0.25,0.25
vsi_question_3092,86,389,7,0.06993849575519562,0.03791024535894394,0.03202825039625168,0.0,0.25,0.25
vsi_question_3092,86,390,7,0.06993849575519562,0.036752618849277496,0.03318587690591812,0.0,0.25,0.25
vsi_question_3092,86,391,7,0.06993849575519562,0.03791024535894394,0.03202825039625168,0.0,0.25,0.25
vsi_question_5025,87,0,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,1,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,2,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,3,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,4,0,0.0014402549713850021,0.0011420529335737228,0.0002982020378112793,0.25,0.375,0.125
vsi_question_5025,87,5,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,6,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,7,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,8,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,9,0,0.0014402549713850021,0.0032556038349866867,-0.0018153488636016846,0.25,0.25,0.0
vsi_question_5025,87,10,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,11,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,12,0,0.0014402549713850021,0.0019504362717270851,-0.000510181300342083,0.25,0.25,0.0
vsi_question_5025,87,13,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,14,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,15,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,16,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,17,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,18,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,19,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,20,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,21,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,22,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,23,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,24,0,0.0014402549713850021,0.0018895287066698074,-0.0004492737352848053,0.25,0.375,0.125
vsi_question_5025,87,25,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,26,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,27,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,28,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,29,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,30,0,0.0014402549713850021,0.0019504362717270851,-0.000510181300342083,0.25,0.25,0.0
vsi_question_5025,87,31,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,32,0,0.0014402549713850021,0.0011420529335737228,0.0002982020378112793,0.25,0.375,0.125
vsi_question_5025,87,33,0,0.0014402549713850021,0.004460923373699188,-0.003020668402314186,0.25,0.125,-0.125
vsi_question_5025,87,34,0,0.0014402549713850021,0.0019147964194417,-0.00047454144805669785,0.25,0.25,0.0
vsi_question_5025,87,35,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,36,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,37,0,0.0014402549713850021,0.0018895287066698074,-0.0004492737352848053,0.25,0.375,0.125
vsi_question_5025,87,38,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,39,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,40,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,41,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,42,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,43,0,0.0014402549713850021,0.0018895287066698074,-0.0004492737352848053,0.25,0.375,0.125
vsi_question_5025,87,44,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,45,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,46,0,0.0014402549713850021,0.0032556038349866867,-0.0018153488636016846,0.25,0.25,0.0
vsi_question_5025,87,47,0,0.0014402549713850021,0.0019504362717270851,-0.000510181300342083,0.25,0.25,0.0
vsi_question_5025,87,48,0,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,49,1,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,50,1,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,51,1,0.0014402549713850021,0.0032556038349866867,-0.0018153488636016846,0.25,0.25,0.0
vsi_question_5025,87,52,1,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,53,1,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,54,1,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,55,1,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,56,1,0.0014402549713850021,0.0014402549713850021,0.0,0.25,0.25,0.0
vsi_question_5025,87,57,1,0.0014402549713850021,0.0011420529335737228,0.0002982020378112793,0.25,0.375,0.125
