sample_id,sample_position,layer_index,head_index,exact_group_count,visual_relative_l2,certificate_relative,certificate_valid,remaining_group_count
vsi_question_1976,84,0,14,0,0.07321929186582565,nan,0,392
vsi_question_1976,84,0,15,0,0.4886084198951721,nan,0,392
vsi_question_1976,84,0,16,0,0.050009019672870636,nan,0,392
vsi_question_1976,84,0,17,0,0.0610521174967289,nan,0,392
vsi_question_1976,84,0,18,0,0.08407263457775116,nan,0,392
vsi_question_1976,84,0,19,0,0.0774058923125267,nan,0,392
vsi_question_1976,84,0,20,0,0.11403855681419373,nan,0,392
vsi_question_1976,84,0,21,0,0.1093771681189537,1624697.0,1,392
vsi_question_1976,84,0,22,0,0.06994354724884033,16.388723373413086,1,392
vsi_question_1976,84,0,23,0,0.13473136723041534,nan,0,392
vsi_question_1976,84,0,24,0,0.17432956397533417,nan,0,392
vsi_question_1976,84,0,25,0,0.06769292056560516,173.47677612304688,1,392
vsi_question_1976,84,0,26,0,0.1553916484117508,nan,0,392
vsi_question_1976,84,0,27,0,0.06467002630233765,99.36663818359375,1,392
vsi_question_1976,84,0,0,49,0.09446776658296585,nan,0,343
vsi_question_1976,84,0,1,49,0.04079121723771095,nan,0,343
vsi_question_1976,84,0,2,49,0.14611729979515076,nan,0,343
vsi_question_1976,84,0,3,49,0.14924690127372742,nan,0,343
vsi_question_1976,84,0,4,49,0.0447840541601181,25.327163696289062,1,343
vsi_question_1976,84,0,5,49,0.03713022172451019,nan,0,343
vsi_question_1976,84,0,6,49,0.11962349712848663,nan,0,343
vsi_question_1976,84,0,7,49,0.13019190728664398,nan,0,343
vsi_question_1976,84,0,8,49,0.04941748082637787,65.06033325195312,1,343
vsi_question_1976,84,0,9,49,0.09366033226251602,58.15891647338867,1,343
vsi_question_1976,84,0,10,49,0.14095763862133026,nan,0,343
vsi_question_1976,84,0,11,49,0.0695318728685379,149.2842559814453,1,343
vsi_question_1976,84,0,12,49,0.04977693036198616,16.224010467529297,1,343
vsi_question_1976,84,0,13,49,0.02833668515086174,8.570868492126465,1,343
vsi_question_1976,84,0,14,49,0.05959658324718475,nan,0,343
vsi_question_1976,84,0,15,49,0.23610469698905945,nan,0,343
vsi_question_1976,84,0,16,49,0.030574636533856392,nan,0,343
vsi_question_1976,84,0,17,49,0.025423595681786537,nan,0,343
vsi_question_1976,84,0,18,49,0.06482616811990738,nan,0,343
vsi_question_1976,84,0,19,49,0.044988878071308136,nan,0,343
vsi_question_1976,84,0,20,49,0.04884224757552147,nan,0,343
vsi_question_1976,84,0,21,49,0.016836052760481834,644470.625,1,343
vsi_question_1976,84,0,22,49,0.03870411962270737,10.702057838439941,1,343
vsi_question_1976,84,0,23,49,0.06454502046108246,nan,0,343
vsi_question_1976,84,0,24,49,0.06365116685628891,nan,0,343
vsi_question_1976,84,0,25,49,0.027327345684170723,98.59827423095703,1,343
vsi_question_1976,84,0,26,49,0.06191059947013855,nan,0,343
vsi_question_1976,84,0,27,49,0.025950688868761063,57.01200866699219,1,343
vsi_question_1976,84,0,0,98,0.07438508421182632,nan,0,294
vsi_question_1976,84,0,1,98,0.021466948091983795,nan,0,294
vsi_question_1976,84,0,2,98,0.12721484899520874,nan,0,294
vsi_question_1976,84,0,3,98,0.02648307755589485,nan,0,294
vsi_question_1976,84,0,4,98,0.033538442105054855,19.83661651611328,1,294
vsi_question_1976,84,0,5,98,0.03004913032054901,nan,0,294
vsi_question_1976,84,0,6,98,0.07407914102077484,nan,0,294
vsi_question_1976,84,0,7,98,0.10260475426912308,nan,0,294
vsi_question_1976,84,0,8,98,0.03350382670760155,45.37244415283203,1,294
vsi_question_1976,84,0,9,98,0.07558256387710571,47.16779327392578,1,294
vsi_question_1976,84,0,10,98,0.11804978549480438,nan,0,294
vsi_question_1976,84,0,11,98,0.04296441003680229,101.32022857666016,1,294
vsi_question_1976,84,0,12,98,0.03219813108444214,10.894943237304688,1,294
vsi_question_1976,84,0,13,98,0.018508993089199066,6.685675144195557,1,294
vsi_question_1976,84,0,14,98,0.032145604491233826,nan,0,294
vsi_question_1976,84,0,15,98,0.23422478139400482,nan,0,294
vsi_question_1976,84,0,16,98,0.02389148436486721,nan,0,294
vsi_question_1976,84,0,17,98,0.011714186519384384,nan,0,294
vsi_question_1976,84,0,18,98,0.030442014336586,nan,0,294
vsi_question_1976,84,0,19,98,0.028719648718833923,nan,0,294
vsi_question_1976,84,0,20,98,0.029898066073656082,nan,0,294
vsi_question_1976,84,0,21,98,0.00940903089940548,359261.71875,1,294
vsi_question_1976,84,0,22,98,0.030298160389065742,7.540835380554199,1,294
vsi_question_1976,84,0,23,98,0.05247902870178223,nan,0,294
vsi_question_1976,84,0,24,98,0.04739801213145256,nan,0,294
vsi_question_1976,84,0,25,98,0.01963849365711212,63.83403396606445,1,294
vsi_question_1976,84,0,26,98,0.05051224306225777,nan,0,294
vsi_question_1976,84,0,27,98,0.019519435241818428,38.09359359741211,1,294
vsi_question_1976,84,0,0,147,0.05777474492788315,nan,0,245
vsi_question_1976,84,0,1,147,0.01473320834338665,nan,0,245
vsi_question_1976,84,0,2,147,0.07762353122234344,nan,0,245
vsi_question_1976,84,0,3,147,0.0396270826458931,nan,0,245
vsi_question_1976,84,0,4,147,0.023335114121437073,14.62830638885498,1,245
vsi_question_1976,84,0,5,147,0.028637664392590523,nan,0,245
vsi_question_1976,84,0,6,147,0.06133395433425903,nan,0,245
vsi_question_1976,84,0,7,147,0.06879548728466034,nan,0,245
vsi_question_1976,84,0,8,147,0.01936294324696064,27.997512817382812,1,245
vsi_question_1976,84,0,9,147,0.05091435834765434,34.92717742919922,1,245
vsi_question_1976,84,0,10,147,0.08173641562461853,nan,0,245
vsi_question_1976,84,0,11,147,0.0216502845287323,57.933929443359375,1,245
vsi_question_1976,84,0,12,147,0.01792391948401928,6.553563117980957,1,245
vsi_question_1976,84,0,13,147,0.014127623289823532,5.300421714782715,1,245
vsi_question_1976,84,0,14,147,0.025189226493239403,nan,0,245
vsi_question_1976,84,0,15,147,0.09485948830842972,nan,0,245
vsi_question_1976,84,0,16,147,0.019168931990861893,nan,0,245
vsi_question_1976,84,0,17,147,0.00540585583075881,nan,0,245
vsi_question_1976,84,0,18,147,0.024236345663666725,nan,0,245
vsi_question_1976,84,0,19,147,0.02178800106048584,nan,0,245
vsi_question_1976,84,0,20,147,0.016539355739951134,nan,0,245
vsi_question_1976,84,0,21,147,0.006027831695973873,193554.015625,1,245
vsi_question_1976,84,0,22,147,0.018544040620326996,5.23548698425293,1,245
vsi_question_1976,84,0,23,147,0.01945817843079567,nan,0,245
vsi_question_1976,84,0,24,147,0.019560301676392555,nan,0,245
vsi_question_1976,84,0,25,147,0.012508947402238846,32.28392791748047,1,245
vsi_question_1976,84,0,26,147,0.02063940465450287,nan,0,245
vsi_question_1976,84,0,27,147,0.012085821479558945,20.066085815429688,1,245
vsi_question_1976,84,0,0,196,0.04548364505171776,nan,0,196
vsi_question_1976,84,0,1,196,0.010630088858306408,nan,0,196
vsi_question_1976,84,0,2,196,0.0669412761926651,nan,0,196
vsi_question_1976,84,0,3,196,0.041353244334459305,nan,0,196
vsi_question_1976,84,0,4,196,0.014978294260799885,9.769388198852539,1,196
vsi_question_1976,84,0,5,196,0.023508641868829727,nan,0,196
vsi_question_1976,84,0,6,196,0.06691396236419678,nan,0,196
vsi_question_1976,84,0,7,196,0.06496632099151611,nan,0,196
vsi_question_1976,84,0,8,196,0.010740503668785095,18.680185317993164,1,196
vsi_question_1976,84,0,9,196,0.03294119983911514,24.286808013916016,1,196
vsi_question_1976,84,0,10,196,0.05071408301591873,nan,0,196
vsi_question_1976,84,0,11,196,0.012774161994457245,39.17089080810547,1,196
vsi_question_1976,84,0,12,196,0.00933818519115448,4.196835994720459,1,196
vsi_question_1976,84,0,13,196,0.011136634275317192,3.838501214981079,1,196
vsi_question_1976,84,0,14,196,0.019517986103892326,nan,0,196
vsi_question_1976,84,0,15,196,0.09484116733074188,nan,0,196
vsi_question_1976,84,0,16,196,0.014501511119306087,nan,0,196
vsi_question_1976,84,0,17,196,0.003925496246665716,nan,0,196
vsi_question_1976,84,0,18,196,0.01951259933412075,nan,0,196
vsi_question_1976,84,0,19,196,0.015328885987401009,nan,0,196
vsi_question_1976,84,0,20,196,0.012886411510407925,nan,0,196
vsi_question_1976,84,0,21,196,0.0025482464116066694,103691.328125,1,196
vsi_question_1976,84,0,22,196,0.012124119326472282,3.528404474258423,1,196
vsi_question_1976,84,0,23,196,0.013735624961555004,nan,0,196
vsi_question_1976,84,0,24,196,0.013184123672544956,nan,0,196
vsi_question_1976,84,0,25,196,0.004360924940556288,15.357555389404297,1,196
vsi_question_1976,84,0,26,196,0.011791764758527279,nan,0,196
vsi_question_1976,84,0,27,196,0.00483233667910099,9.670356750488281,1,196
vsi_question_1976,84,0,0,392,0.0,nan,0,0
vsi_question_1976,84,0,1,392,0.0,nan,0,0
vsi_question_1976,84,0,2,392,0.0,nan,0,0
vsi_question_1976,84,0,3,392,0.0,nan,0,0
vsi_question_1976,84,0,4,392,0.0,0.0,1,0
vsi_question_1976,84,0,5,392,0.0,nan,0,0
vsi_question_1976,84,0,6,392,0.0,nan,0,0
vsi_question_1976,84,0,7,392,0.0,nan,0,0
vsi_question_1976,84,0,8,392,0.0,0.0,1,0
vsi_question_1976,84,0,9,392,0.0,0.0,1,0
vsi_question_1976,84,0,10,392,0.0,nan,0,0
vsi_question_1976,84,0,11,392,0.0,0.0,1,0
vsi_question_1976,84,0,12,392,0.0,0.0,1,0
vsi_question_1976,84,0,13,392,0.0,0.0,1,0
vsi_question_1976,84,0,14,392,0.0,nan,0,0
vsi_question_1976,84,0,15,392,0.0,nan,0,0
vsi_question_1976,84,0,16,392,0.0,nan,0,0
vsi_question_1976,84,0,17,392,0.0,nan,0,0
vsi_question_1976,84,0,18,392,0.0,nan,0,0
vsi_question_1976,84,0,19,392,0.0,nan,0,0
vsi_question_1976,84,0,20,392,0.0,nan,0,0
vsi_question_1976,84,0,21,392,0.0,0.0,1,0
vsi_question_1976,84,0,22,392,0.0,0.0,1,0
vsi_question_1976,84,0,23,392,0.0,nan,0,0
vsi_question_1976,84,0,24,392,0.0,nan,0,0
vsi_question_1976,84,0,25,392,0.0,0.0,1,0
vsi_question_1976,84,0,26,392,0.0,nan,0,0
vsi_question_1976,84,0,27,392,0.0,0.0,1,0
vsi_question_1976,84,13,0,0,0.8247211575508118,nan,0,392
vsi_question_1976,84,13,1,0,0.8596208095550537,nan,0,392
vsi_question_1976,84,13,2,0,0.46677443385124207,nan,0,392
vsi_question_1976,84,13,3,0,0.8552184700965881,nan,0,392
vsi_question_1976,84,13,4,0,0.7862153053283691,nan,0,392
vsi_question_1976,84,13,5,0,0.5549799203872681,nan,0,392
vsi_question_1976,84,13,6,0,0.5465983152389526,nan,0,392
vsi_question_1976,84,13,7,0,0.3841983675956726,nan,0,392
vsi_question_1976,84,13,8,0,0.5376560091972351,nan,0,392
vsi_question_1976,84,13,9,0,0.5079822540283203,nan,0,392
vsi_question_1976,84,13,10,0,0.2674296200275421,nan,0,392
vsi_question_1976,84,13,11,0,0.3268941044807434,nan,0,392
vsi_question_1976,84,13,12,0,0.44074124097824097,nan,0,392
vsi_question_1976,84,13,13,0,0.41084396839141846,nan,0,392
vsi_question_1976,84,13,14,0,0.6253864765167236,nan,0,392
vsi_question_1976,84,13,15,0,0.400911808013916,nan,0,392
vsi_question_1976,84,13,16,0,0.8430063128471375,nan,0,392
vsi_question_1976,84,13,17,0,0.6115384697914124,nan,0,392
vsi_question_1976,84,13,18,0,0.7322660684585571,nan,0,392
vsi_question_1976,84,13,19,0,0.8099187612533569,nan,0,392
vsi_question_1976,84,13,20,0,0.757809579372406,nan,0,392
vsi_question_1976,84,13,21,0,0.8412780165672302,nan,0,392
vsi_question_1976,84,13,22,0,0.8044281601905823,nan,0,392
vsi_question_1976,84,13,23,0,0.6693626046180725,nan,0,392
vsi_question_1976,84,13,24,0,0.7927442789077759,nan,0,392
vsi_question_1976,84,13,25,0,0.8909783363342285,nan,0,392
vsi_question_1976,84,13,26,0,0.7105416655540466,nan,0,392
vsi_question_1976,84,13,27,0,0.731561005115509,nan,0,392
vsi_question_1976,84,13,0,49,0.20838986337184906,nan,0,343
vsi_question_1976,84,13,1,49,0.16117610037326813,nan,0,343
vsi_question_1976,84,13,2,49,0.34248659014701843,nan,0,343
vsi_question_1976,84,13,3,49,0.17603503167629242,nan,0,343
vsi_question_1976,84,13,4,49,0.10310082882642746,nan,0,343
vsi_question_1976,84,13,5,49,0.19242921471595764,nan,0,343
vsi_question_1976,84,13,6,49,0.21705959737300873,nan,0,343
vsi_question_1976,84,13,7,49,0.1379125863313675,nan,0,343
vsi_question_1976,84,13,8,49,0.1687399297952652,nan,0,343
vsi_question_1976,84,13,9,49,0.16704243421554565,nan,0,343
vsi_question_1976,84,13,10,49,0.19925186038017273,nan,0,343
vsi_question_1976,84,13,11,49,0.198969766497612,nan,0,343
vsi_question_1976,84,13,12,49,0.1765834540128708,nan,0,343
vsi_question_1976,84,13,13,49,0.25111129879951477,nan,0,343
vsi_question_1976,84,13,14,49,0.12953965365886688,nan,0,343
vsi_question_1976,84,13,15,49,0.21811909973621368,nan,0,343
vsi_question_1976,84,13,16,49,0.12340354919433594,nan,0,343
vsi_question_1976,84,13,17,49,0.16169661283493042,nan,0,343
vsi_question_1976,84,13,18,49,0.21284952759742737,nan,0,343
vsi_question_1976,84,13,19,49,0.09435144066810608,nan,0,343
vsi_question_1976,84,13,20,49,0.16306979954242706,nan,0,343
vsi_question_1976,84,13,21,49,0.12870977818965912,nan,0,343
vsi_question_1976,84,13,22,49,0.24692587554454803,nan,0,343
vsi_question_1976,84,13,23,49,0.18057645857334137,nan,0,343
vsi_question_1976,84,13,24,49,0.1580818146467209,nan,0,343
vsi_question_1976,84,13,25,49,0.14057956635951996,nan,0,343
vsi_question_1976,84,13,26,49,0.20034778118133545,nan,0,343
vsi_question_1976,84,13,27,49,0.2198144793510437,nan,0,343
vsi_question_1976,84,13,0,98,0.15788084268569946,nan,0,294
vsi_question_1976,84,13,1,98,0.09097354114055634,nan,0,294
vsi_question_1976,84,13,2,98,0.16951695084571838,nan,0,294
vsi_question_1976,84,13,3,98,0.12352912127971649,nan,0,294
vsi_question_1976,84,13,4,98,0.06014339253306389,nan,0,294
vsi_question_1976,84,13,5,98,0.16450247168540955,nan,0,294
vsi_question_1976,84,13,6,98,0.18847587704658508,nan,0,294
vsi_question_1976,84,13,7,98,0.09801490604877472,nan,0,294
vsi_question_1976,84,13,8,98,0.11878025531768799,nan,0,294
vsi_question_1976,84,13,9,98,0.12191997468471527,nan,0,294
vsi_question_1976,84,13,10,98,0.16356685757637024,nan,0,294
vsi_question_1976,84,13,11,98,0.14267338812351227,nan,0,294
vsi_question_1976,84,13,12,98,0.12583491206169128,nan,0,294
vsi_question_1976,84,13,13,98,0.12872330844402313,nan,0,294
vsi_question_1976,84,13,14,98,0.10207170993089676,nan,0,294
vsi_question_1976,84,13,15,98,0.12181317806243896,nan,0,294
vsi_question_1976,84,13,16,98,0.0738600343465805,nan,0,294
vsi_question_1976,84,13,17,98,0.10218250751495361,nan,0,294
vsi_question_1976,84,13,18,98,0.12436538189649582,nan,0,294
vsi_question_1976,84,13,19,98,0.03813214972615242,nan,0,294
vsi_question_1976,84,13,20,98,0.12585599720478058,nan,0,294
vsi_question_1976,84,13,21,98,0.10272678732872009,nan,0,294
vsi_question_1976,84,13,22,98,0.16200236976146698,nan,0,294
vsi_question_1976,84,13,23,98,0.11117549240589142,nan,0,294
vsi_question_1976,84,13,24,98,0.09164071083068848,nan,0,294
vsi_question_1976,84,13,25,98,0.0821525976061821,nan,0,294
vsi_question_1976,84,13,26,98,0.12854991853237152,nan,0,294
vsi_question_1976,84,13,27,98,0.14713197946548462,nan,0,294
vsi_question_1976,84,13,0,147,0.09572303295135498,nan,0,245
vsi_question_1976,84,13,1,147,0.0479099303483963,nan,0,245
vsi_question_1976,84,13,2,147,0.11028135567903519,nan,0,245
vsi_question_1976,84,13,3,147,0.07151978462934494,nan,0,245
vsi_question_1976,84,13,4,147,0.023500539362430573,nan,0,245
vsi_question_1976,84,13,5,147,0.1201399639248848,nan,0,245
vsi_question_1976,84,13,6,147,0.11615223437547684,nan,0,245
vsi_question_1976,84,13,7,147,0.08377181738615036,nan,0,245
vsi_question_1976,84,13,8,147,0.09487345069646835,nan,0,245
vsi_question_1976,84,13,9,147,0.07031362503767014,nan,0,245
vsi_question_1976,84,13,10,147,0.15904930233955383,nan,0,245
vsi_question_1976,84,13,11,147,0.07995881140232086,nan,0,245
vsi_question_1976,84,13,12,147,0.09643811732530594,nan,0,245
vsi_question_1976,84,13,13,147,0.05641740560531616,nan,0,245
vsi_question_1976,84,13,14,147,0.06956057250499725,nan,0,245
vsi_question_1976,84,13,15,147,0.08345665037631989,nan,0,245
vsi_question_1976,84,13,16,147,0.03218083456158638,nan,0,245
vsi_question_1976,84,13,17,147,0.06280114501714706,nan,0,245
vsi_question_1976,84,13,18,147,0.08517902344465256,nan,0,245
vsi_question_1976,84,13,19,147,0.0186147578060627,nan,0,245
vsi_question_1976,84,13,20,147,0.07667259871959686,nan,0,245
vsi_question_1976,84,13,21,147,0.06149773299694061,nan,0,245
vsi_question_1976,84,13,22,147,0.11569984257221222,nan,0,245
vsi_question_1976,84,13,23,147,0.07153192907571793,nan,0,245
vsi_question_1976,84,13,24,147,0.05520201474428177,nan,0,245
vsi_question_1976,84,13,25,147,0.047733940184116364,nan,0,245
vsi_question_1976,84,13,26,147,0.0707562193274498,nan,0,245
vsi_question_1976,84,13,27,147,0.10649804025888443,nan,0,245
vsi_question_1976,84,13,0,196,0.05603581666946411,nan,0,196
vsi_question_1976,84,13,1,196,0.028007902204990387,nan,0,196
vsi_question_1976,84,13,2,196,0.06968718767166138,nan,0,196
vsi_question_1976,84,13,3,196,0.04823203384876251,nan,0,196
vsi_question_1976,84,13,4,196,0.01306740939617157,nan,0,196
vsi_question_1976,84,13,5,196,0.07120218127965927,nan,0,196
vsi_question_1976,84,13,6,196,0.0942760482430458,nan,0,196
vsi_question_1976,84,13,7,196,0.06399722397327423,nan,0,196
vsi_question_1976,84,13,8,196,0.060232460498809814,nan,0,196
vsi_question_1976,84,13,9,196,0.04171334207057953,nan,0,196
vsi_question_1976,84,13,10,196,0.05938996002078056,nan,0,196
vsi_question_1976,84,13,11,196,0.057576779276132584,nan,0,196
vsi_question_1976,84,13,12,196,0.037760283797979355,nan,0,196
vsi_question_1976,84,13,13,196,0.030419375747442245,nan,0,196
vsi_question_1976,84,13,14,196,0.04254654049873352,nan,0,196
vsi_question_1976,84,13,15,196,0.05658755823969841,nan,0,196
vsi_question_1976,84,13,16,196,0.017560796812176704,nan,0,196
vsi_question_1976,84,13,17,196,0.046938084065914154,nan,0,196
vsi_question_1976,84,13,18,196,0.05992577224969864,nan,0,196
vsi_question_1976,84,13,19,196,0.010208108462393284,nan,0,196
vsi_question_1976,84,13,20,196,0.048852257430553436,nan,0,196
vsi_question_1976,84,13,21,196,0.030857864767313004,nan,0,196
vsi_question_1976,84,13,22,196,0.06222344934940338,nan,0,196
vsi_question_1976,84,13,23,196,0.04695484787225723,nan,0,196
vsi_question_1976,84,13,24,196,0.036066796630620956,nan,0,196
vsi_question_1976,84,13,25,196,0.028450416401028633,nan,0,196
vsi_question_1976,84,13,26,196,0.05301801860332489,nan,0,196
vsi_question_1976,84,13,27,196,0.05629006773233414,nan,0,196
vsi_question_1976,84,13,0,392,0.0,nan,0,0
vsi_question_1976,84,13,1,392,0.0,nan,0,0
vsi_question_1976,84,13,2,392,0.0,nan,0,0
vsi_question_1976,84,13,3,392,0.0,nan,0,0
vsi_question_1976,84,13,4,392,0.0,nan,0,0
vsi_question_1976,84,13,5,392,0.0,nan,0,0
vsi_question_1976,84,13,6,392,0.0,nan,0,0
vsi_question_1976,84,13,7,392,0.0,nan,0,0
vsi_question_1976,84,13,8,392,0.0,nan,0,0
vsi_question_1976,84,13,9,392,0.0,nan,0,0
vsi_question_1976,84,13,10,392,0.0,nan,0,0
vsi_question_1976,84,13,11,392,0.0,nan,0,0
vsi_question_1976,84,13,12,392,0.0,nan,0,0
vsi_question_1976,84,13,13,392,0.0,nan,0,0
vsi_question_1976,84,13,14,392,0.0,nan,0,0
vsi_question_1976,84,13,15,392,0.0,nan,0,0
vsi_question_1976,84,13,16,392,0.0,nan,0,0
vsi_question_1976,84,13,17,392,0.0,nan,0,0
vsi_question_1976,84,13,18,392,0.0,nan,0,0
vsi_question_1976,84,13,19,392,0.0,nan,0,0
vsi_question_1976,84,13,20,392,0.0,nan,0,0
vsi_question_1976,84,13,21,392,0.0,nan,0,0
vsi_question_1976,84,13,22,392,0.0,nan,0,0
vsi_question_1976,84,13,23,392,0.0,nan,0,0
vsi_question_1976,84,13,24,392,0.0,nan,0,0
vsi_question_1976,84,13,25,392,0.0,nan,0,0
vsi_question_1976,84,13,26,392,0.0,nan,0,0
vsi_question_1976,84,13,27,392,0.0,nan,0,0
vsi_question_1976,84,27,0,0,0.8462058305740356,nan,0,392
vsi_question_1976,84,27,1,0,0.7969159483909607,nan,0,392
vsi_question_1976,84,27,2,0,0.5895785093307495,nan,0,392
vsi_question_1976,84,27,3,0,0.8171921968460083,nan,0,392
vsi_question_1976,84,27,4,0,0.6935875415802002,nan,0,392
vsi_question_1976,84,27,5,0,0.6183816194534302,nan,0,392
vsi_question_1976,84,27,6,0,0.8782386779785156,nan,0,392
vsi_question_1976,84,27,7,0,0.2878771424293518,nan,0,392
vsi_question_1976,84,27,8,0,0.15937651693820953,nan,0,392
vsi_question_1976,84,27,9,0,0.14228498935699463,nan,0,392
vsi_question_1976,84,27,10,0,1.4679237604141235,nan,0,392
vsi_question_1976,84,27,11,0,0.521297812461853,nan,0,392
vsi_question_1976,84,27,12,0,0.7544794082641602,nan,0,392
vsi_question_1976,84,27,13,0,1.2536112070083618,nan,0,392
vsi_question_1976,84,27,14,0,0.6302085518836975,nan,0,392
vsi_question_1976,84,27,15,0,0.6506041884422302,nan,0,392
vsi_question_1976,84,27,16,0,0.6143490672111511,nan,0,392
vsi_question_1976,84,27,17,0,1.0213903188705444,nan,0,392
vsi_question_1976,84,27,18,0,0.8141457438468933,nan,0,392
vsi_question_1976,84,27,19,0,0.47729527950286865,nan,0,392
vsi_question_1976,84,27,20,0,0.9939877986907959,nan,0,392
vsi_question_1976,84,27,21,0,0.7405598163604736,nan,0,392
vsi_question_1976,84,27,22,0,0.5623658299446106,nan,0,392
vsi_question_1976,84,27,23,0,0.7271648049354553,nan,0,392
vsi_question_1976,84,27,24,0,0.46350419521331787,nan,0,392
vsi_question_1976,84,27,25,0,0.3598625361919403,nan,0,392
vsi_question_1976,84,27,26,0,0.3591598570346832,nan,0,392
vsi_question_1976,84,27,27,0,0.5963600873947144,nan,0,392
vsi_question_1976,84,27,0,49,0.4108111262321472,nan,0,343
vsi_question_1976,84,27,1,49,0.24165144562721252,nan,0,343
vsi_question_1976,84,27,2,49,0.3702165484428406,nan,0,343
vsi_question_1976,84,27,3,49,0.6676607131958008,nan,0,343
vsi_question_1976,84,27,4,49,0.2131325751543045,nan,0,343
vsi_question_1976,84,27,5,49,0.23794139921665192,nan,0,343
vsi_question_1976,84,27,6,49,0.5400887727737427,nan,0,343
vsi_question_1976,84,27,7,49,0.0807931199669838,nan,0,343
vsi_question_1976,84,27,8,49,0.10321982204914093,nan,0,343
vsi_question_1976,84,27,9,49,0.1230921745300293,nan,0,343
vsi_question_1976,84,27,10,49,8.883466762199532e-06,nan,0,343
vsi_question_1976,84,27,11,49,0.08220171928405762,nan,0,343
vsi_question_1976,84,27,12,49,0.004991818685084581,nan,0,343
vsi_question_1976,84,27,13,49,1.747121859807521e-05,nan,0,343
vsi_question_1976,84,27,14,49,0.4880521297454834,nan,0,343
vsi_question_1976,84,27,15,49,0.27440914511680603,nan,0,343
vsi_question_1976,84,27,16,49,0.4813164174556732,nan,0,343
vsi_question_1976,84,27,17,49,0.40371474623680115,nan,0,343
vsi_question_1976,84,27,18,49,0.3911009132862091,nan,0,343
vsi_question_1976,84,27,19,49,0.26404181122779846,nan,0,343
vsi_question_1976,84,27,20,49,0.3626646101474762,nan,0,343
vsi_question_1976,84,27,21,49,0.2971172034740448,nan,0,343
vsi_question_1976,84,27,22,49,0.3273284435272217,nan,0,343
vsi_question_1976,84,27,23,49,0.2926480770111084,nan,0,343
vsi_question_1976,84,27,24,49,0.292020320892334,nan,0,343
vsi_question_1976,84,27,25,49,0.22168610990047455,nan,0,343
vsi_question_1976,84,27,26,49,0.18324875831604004,nan,0,343
vsi_question_1976,84,27,27,49,0.3417433202266693,nan,0,343
vsi_question_1976,84,27,0,98,0.22754880785942078,nan,0,294
vsi_question_1976,84,27,1,98,0.14815302193164825,nan,0,294
vsi_question_1976,84,27,2,98,0.18175721168518066,nan,0,294
vsi_question_1976,84,27,3,98,0.24284811317920685,nan,0,294
vsi_question_1976,84,27,4,98,0.10734369605779648,nan,0,294
vsi_question_1976,84,27,5,98,0.15504340827465057,nan,0,294
vsi_question_1976,84,27,6,98,0.2685553729534149,nan,0,294
vsi_question_1976,84,27,7,98,0.06404263526201248,nan,0,294
vsi_question_1976,84,27,8,98,0.07540055364370346,nan,0,294
vsi_question_1976,84,27,9,98,0.10634013265371323,nan,0,294
vsi_question_1976,84,27,10,98,1.6663600490574026e-06,nan,0,294
vsi_question_1976,84,27,11,98,0.06775112450122833,nan,0,294
vsi_question_1976,84,27,12,98,0.002504643751308322,nan,0,294
vsi_question_1976,84,27,13,98,1.355814947601175e-05,nan,0,294
vsi_question_1976,84,27,14,98,0.3336879014968872,nan,0,294
vsi_question_1976,84,27,15,98,0.22024795413017273,nan,0,294
vsi_question_1976,84,27,16,98,0.23691321909427643,nan,0,294
vsi_question_1976,84,27,17,98,0.2611425817012787,nan,0,294
vsi_question_1976,84,27,18,98,0.15322935581207275,nan,0,294
vsi_question_1976,84,27,19,98,0.16457505524158478,nan,0,294
vsi_question_1976,84,27,20,98,0.193959578871727,nan,0,294
vsi_question_1976,84,27,21,98,0.07733368873596191,nan,0,294
vsi_question_1976,84,27,22,98,0.18097002804279327,nan,0,294
vsi_question_1976,84,27,23,98,0.12400432676076889,nan,0,294
vsi_question_1976,84,27,24,98,0.20398195087909698,nan,0,294
vsi_question_1976,84,27,25,98,0.15888358652591705,nan,0,294
vsi_question_1976,84,27,26,98,0.15728047490119934,nan,0,294
vsi_question_1976,84,27,27,98,0.16141779720783234,nan,0,294
vsi_question_1976,84,27,0,147,0.15781381726264954,nan,0,245
vsi_question_1976,84,27,1,147,0.0922635868191719,nan,0,245
vsi_question_1976,84,27,2,147,0.137117400765419,nan,0,245
vsi_question_1976,84,27,3,147,0.1590997576713562,nan,0,245
vsi_question_1976,84,27,4,147,0.06560640037059784,nan,0,245
vsi_question_1976,84,27,5,147,0.09548657387495041,nan,0,245
vsi_question_1976,84,27,6,147,0.18005181849002838,nan,0,245
vsi_question_1976,84,27,7,147,0.039877526462078094,nan,0,245
vsi_question_1976,84,27,8,147,0.051507849246263504,nan,0,245
vsi_question_1976,84,27,9,147,0.06789663434028625,nan,0,245
vsi_question_1976,84,27,10,147,1.6866160024164856e-08,nan,0,245
vsi_question_1976,84,27,11,147,0.032737892121076584,nan,0,245
vsi_question_1976,84,27,12,147,0.0010630597826093435,nan,0,245
vsi_question_1976,84,27,13,147,1.3237876146376948e-06,nan,0,245
vsi_question_1976,84,27,14,147,0.23961834609508514,nan,0,245
vsi_question_1976,84,27,15,147,0.12040375173091888,nan,0,245
vsi_question_1976,84,27,16,147,0.14135800302028656,nan,0,245
vsi_question_1976,84,27,17,147,0.17028869688510895,nan,0,245
