answer_index,answer_logprob,answer_logprob_delta,beneficial_flip,candidate_correct,candidate_kl,candidate_prediction,candidate_top1_match,dense_native_feature_bytes,feature_relative_l2,harmful_flip,inference_seconds,injection_max_abs,native_feature_state_bytes,prediction_match,reference_candidate_correct,reference_candidate_prediction,sample_id,state_compression_ratio,task,vision_seconds,vocabulary_kl
0,-1.5019290447235107,0.0,0,0,0.0,1,1,22478848,0.1001262292265892,0,0.019858480896800756,0.0,2860032,1,0,1,counterfactual_inference_0067,7.859649122807017,counterfactual_inference,0.010220578871667385,3.735154450623668e-06
0,-1.672377586364746,0.015052556991577148,0,0,0.0008405204862356186,3,1,22478848,0.10258817672729492,0,0.0201127789914608,0.0,2860032,1,0,3,counterfactual_inference_0068,7.859649122807017,counterfactual_inference,0.011322914622724056,0.0008406401611864567
2,-0.7398247122764587,0.06729447841644287,0,1,0.001937858760356903,2,1,22478848,0.10622580349445343,0,0.020733632147312164,0.0,2860032,1,1,2,counterfactual_inference_0070,7.859649122807017,counterfactual_inference,0.009281050879508257,0.0019376779673621058
0,-0.02630021423101425,-0.0030547678470611572,0,1,0.00018259836360812187,0,1,22478848,0.10676846653223038,0,0.02061855187639594,0.0,2860032,1,1,0,counterfactual_inference_0072,7.859649122807017,counterfactual_inference,0.00967846205458045,0.00018420087872073054
2,-2.1373913288116455,-0.03381609916687012,0,0,0.001526612788438797,0,1,22478848,0.10250825434923172,0,0.025116845965385437,0.0,2860032,1,0,0,counterfactual_inference_0075,7.859649122807017,counterfactual_inference,0.01038734009489417,0.001530843903310597
2,-1.7841322422027588,-0.0628352165222168,0,0,0.0019526919350028038,3,1,22478848,0.10592752695083618,0,0.021154462825506926,0.0,2860032,1,0,3,counterfactual_inference_0076,7.859649122807017,counterfactual_inference,0.009605111088603735,0.0019523579394444823
0,-1.0622516870498657,0.0343700647354126,0,0,0.0015716450288891792,3,1,22478848,0.10356417298316956,0,0.02064063074067235,0.0,2860032,1,0,3,counterfactual_inference_0080,7.859649122807017,counterfactual_inference,0.009719244204461575,0.001571556320413947
0,-0.25192904472351074,-0.050515711307525635,0,1,0.004909321665763855,0,1,22478848,0.10787039250135422,0,0.022148253861814737,0.0,2860032,1,1,0,counterfactual_inference_0084,7.859649122807017,counterfactual_inference,0.009529319126158953,0.0049100215546786785
0,-1.1429588794708252,-0.0262908935546875,0,0,0.0028426814824342728,2,1,22478848,0.10530364513397217,0,0.021485534962266684,0.0,2860032,1,0,2,counterfactual_inference_0086,7.859649122807017,counterfactual_inference,0.009604448918253183,0.0028424730990082026
2,-0.5651598572731018,-0.004848778247833252,0,1,0.0002856743521988392,2,1,22478848,0.11200159043073654,0,0.020798310171812773,0.0,2860032,1,1,2,counterfactual_inference_0087,7.859649122807017,counterfactual_inference,0.009967910125851631,0.0002856448118109256
1,-1.9049512147903442,0.0020865201950073242,0,0,0.00013078184565529227,2,1,22478848,0.10710009932518005,0,0.02056543016806245,0.0,2860032,1,0,2,counterfactual_inference_0088,7.859649122807017,counterfactual_inference,0.011140847112983465,0.0001311631203861907
0,-2.0176751613616943,0.1092529296875,0,0,0.0008466793224215508,1,1,22478848,0.11157435923814774,0,0.021214285865426064,0.0,2860032,1,0,1,counterfactual_inference_0089,7.859649122807017,counterfactual_inference,0.011048596818000078,0.0008466840954497457
1,-1.7842440605163574,-0.057291388511657715,0,0,0.004895232617855072,2,1,22478848,0.10303597897291183,0,0.020644870121032,0.0,2860032,1,0,2,counterfactual_inference_0090,7.859649122807017,counterfactual_inference,0.009588067885488272,0.004900321364402771
1,-2.7015817165374756,-0.1308126449584961,0,0,0.0014630937948822975,3,1,22478848,0.10465559363365173,0,0.0204962189309299,0.0,2860032,1,0,3,counterfactual_inference_0091,7.859649122807017,counterfactual_inference,0.009443966206163168,0.001463077263906598
3,-1.6363686323165894,-0.09940814971923828,0,0,0.0012873634696006775,0,1,22478848,0.10254428535699844,0,0.02684606984257698,0.0,2860032,1,0,0,counterfactual_inference_0095,7.859649122807017,counterfactual_inference,0.009401381947100163,0.0012875859392806888
1,-0.03804141283035278,-0.004395756870508194,0,1,0.0002600080333650112,1,1,22478848,0.11386018991470337,0,0.020855213049799204,0.0,2860032,1,1,1,counterfactual_inference_0096,7.859649122807017,counterfactual_inference,0.009662335738539696,0.00026135207735933363
3,-1.2512855529785156,-0.1710352897644043,0,0,0.006793695036321878,2,1,22478848,0.111138254404068,0,0.02058143215253949,0.0,2860032,1,0,2,counterfactual_inference_0101,7.859649122807017,counterfactual_inference,0.009292358998209238,0.006793243810534477
0,-2.929882287979126,0.0,0,0,0.0,1,1,22478848,0.10152634978294373,0,0.021295870654284954,0.0,2860032,1,0,1,counterfactual_inference_0103,7.859649122807017,counterfactual_inference,0.010797414928674698,3.4009165119641693e-06
1,-2.309401273727417,0.016144990921020508,0,0,0.0017628290224820375,2,1,22478848,0.10446508228778839,0,0.02078707003965974,0.0,2860032,1,0,2,counterfactual_inference_0104,7.859649122807017,counterfactual_inference,0.011222710367292166,0.0017626381013542414
3,-0.3976207971572876,-0.0065018534660339355,0,1,0.0003779432736337185,3,1,22478848,0.1018647626042366,0,0.02281734114512801,0.0,2860032,1,1,3,counterfactual_inference_0105,7.859649122807017,counterfactual_inference,0.010934562887996435,0.00037864205660298467
2,-0.9373058080673218,0.12679564952850342,1,1,0.011951331049203873,2,0,22478848,0.10423378646373749,0,0.02105000987648964,0.0,2860032,0,0,1,counterfactual_inference_0107,7.859649122807017,counterfactual_inference,0.010629991069436073,0.011950025334954262
0,-2.1286091804504395,0.04273581504821777,0,0,0.002384880557656288,1,1,22478848,0.10827585309743881,0,0.021420573350042105,0.0,2860032,1,0,1,counterfactual_inference_0108,7.859649122807017,counterfactual_inference,0.012463220860809088,0.0023849315475672483
1,-0.02630021423101425,-0.005758313462138176,0,1,0.0006752242334187031,1,1,22478848,0.1071249395608902,0,0.02035190723836422,0.0,2860032,1,1,1,counterfactual_inference_0110,7.859649122807017,counterfactual_inference,0.011681904084980488,0.0006767990998923779
0,-2.401171922683716,-0.028588294982910156,0,0,0.0013622920960187912,1,1,22478848,0.10019374638795853,0,0.02122058207169175,0.0,2860032,1,0,1,counterfactual_inference_0112,7.859649122807017,counterfactual_inference,0.00957805896177888,0.0013624789426103234
2,-2.137937545776367,-0.06473135948181152,0,0,0.005870100110769272,3,1,22478848,0.10645359754562378,0,0.021115242037922144,0.0,2860032,1,0,3,counterfactual_inference_0113,7.859649122807017,counterfactual_inference,0.00946452934294939,0.00586951058357954
2,-2.1983189582824707,0.0,0,0,0.0,1,1,22478848,0.1114250048995018,0,0.021808234974741936,0.0,2860032,1,0,1,counterfactual_inference_0114,7.859649122807017,counterfactual_inference,0.01119631202891469,4.7654646095907083e-07
1,-3.4086456298828125,0.12110471725463867,0,0,0.00023121200501918793,0,1,22478848,0.12281157821416855,0,0.0209893099963665,0.0,2860032,1,0,0,counterfactual_inference_0115,7.859649122807017,counterfactual_inference,0.011189122218638659,0.00023493108164984733
0,-1.1368709802627563,-0.08317029476165771,0,0,0.0017509758472442627,1,1,22478848,0.10714814066886902,0,0.021029237657785416,0.0,2860032,1,0,1,counterfactual_inference_0117,7.859649122807017,counterfactual_inference,0.009818079881370068,0.0017678216099739075
1,-0.3484445810317993,0.0,0,1,0.0,1,1,22478848,0.10843653231859207,0,0.021790410857647657,0.0,2860032,1,1,1,counterfactual_inference_0120,7.859649122807017,counterfactual_inference,0.010744691826403141,6.178127023304114e-06
1,-2.823129177093506,0.03939247131347656,0,0,0.0016987251583486795,2,1,22478848,0.10607339441776276,0,0.02938477834686637,0.0,2860032,1,0,2,counterfactual_inference_0121,7.859649122807017,counterfactual_inference,0.009943236131221056,0.0016982872039079666
1,-0.3132617473602295,0.0,0,1,0.0,1,1,22478848,0.10343717038631439,0,0.02135228691622615,0.0,2860032,1,1,1,counterfactual_inference_0124,7.859649122807017,counterfactual_inference,0.009374067187309265,1.3831821377152664e-07
0,-0.5673635005950928,-0.006216466426849365,0,1,0.00036224862560629845,0,1,22478848,0.10834015905857086,0,0.020269405096769333,0.0,2860032,1,1,0,counterfactual_inference_0125,7.859649122807017,counterfactual_inference,0.010256275068968534,0.00036220645415596664
1,-3.288041353225708,-0.12004232406616211,0,0,0.0003032693639397621,0,1,22478848,0.10982034355401993,0,0.021303389221429825,0.0,2860032,1,0,0,counterfactual_inference_0127,7.859649122807017,counterfactual_inference,0.010101119056344032,0.0003031983505934477
1,-0.04858732968568802,-0.005588218569755554,0,1,0.00032725511118769646,1,1,22478848,0.10399091988801956,0,0.021245193667709827,0.0,2860032,1,1,1,counterfactual_inference_0128,7.859649122807017,counterfactual_inference,0.010506399907171726,0.00032726352219469845
1,-0.1602240949869156,-0.033296048641204834,0,1,0.003495311364531517,1,1,22478848,0.11310489475727081,0,0.020234054885804653,0.0,2860032,1,1,1,counterfactual_inference_0131,7.859649122807017,counterfactual_inference,0.010508691892027855,0.0034937334712594748
3,-1.3225215673446655,-0.12982189655303955,0,0,0.007803276181221008,0,1,22478848,0.10722231864929199,0,0.022491500712931156,0.0,2860032,1,0,0,counterfactual_inference_0132,7.859649122807017,counterfactual_inference,0.01101294532418251,0.00780286081135273
0,-0.8898211717605591,0.09920549392700195,0,1,0.004187736660242081,0,1,22478848,0.10879344493150711,0,0.02187030715867877,0.0,2860032,1,1,0,counterfactual_inference_0135,7.859649122807017,counterfactual_inference,0.010204396676272154,0.004187947139143944
0,-1.2234445810317993,0.0,0,0,0.0,1,1,22478848,0.10634496808052063,0,0.02039057668298483,0.0,2860032,1,0,1,counterfactual_inference_0136,7.859649122807017,counterfactual_inference,0.009186229202896357,2.656846163517912e-06
0,-1.578732967376709,0.002843499183654785,0,0,0.0005858857184648514,1,1,22478848,0.10415352135896683,0,0.021121365018188953,0.0,2860032,1,0,1,counterfactual_inference_0142,7.859649122807017,counterfactual_inference,0.009571069851517677,0.0005861211684532464
3,-0.0351300910115242,0.0033304505050182343,0,1,0.00020661158487200737,3,1,22478848,0.10206687450408936,0,0.02061249641701579,0.0,2860032,1,1,3,counterfactual_inference_0145,7.859649122807017,counterfactual_inference,0.01091940887272358,0.00020667620992753655
3,-1.409208059310913,0.09586942195892334,0,0,0.0013805404305458069,1,1,22478848,0.10218214243650436,0,0.02024004701524973,0.0,2860032,1,0,1,counterfactual_inference_0148,7.859649122807017,counterfactual_inference,0.010724053718149662,0.0013805301859974861
0,-0.31378084421157837,0.0,0,1,0.0,0,1,22478848,0.11112075299024582,0,0.020991239696741104,0.0,2860032,1,1,0,counterfactual_inference_0149,7.859649122807017,counterfactual_inference,0.009921025019139051,-2.6173930223194475e-07
1,-4.402281761169434,-0.004596233367919922,0,0,0.0007992926985025406,3,1,22478848,0.09941717982292175,0,0.020660994108766317,0.0,2860032,1,0,3,counterfactual_inference_0150,7.859649122807017,counterfactual_inference,0.009682463016360998,0.0007999584777280688
0,-0.8033145070075989,0.0,0,1,0.0,0,1,22478848,0.10450418293476105,0,0.02048385189846158,0.0,2860032,1,1,0,counterfactual_inference_0151,7.859649122807017,counterfactual_inference,0.012596942018717527,6.490523674074211e-08
0,-0.9740769863128662,0.07962369918823242,0,0,0.0017956793308258057,1,1,22478848,0.11179119348526001,0,0.021069697570055723,0.0,2860032,1,0,1,counterfactual_inference_0153,7.859649122807017,counterfactual_inference,0.009551126044243574,0.0017947092419490218
1,-1.1368709802627563,0.08657360076904297,0,0,0.0016495473682880402,0,1,22478848,0.10534771531820297,0,0.020567746367305517,0.0,2860032,1,0,0,counterfactual_inference_0155,7.859649122807017,counterfactual_inference,0.009636979084461927,0.001652015489526093
1,-0.7575989961624146,0.0,0,0,0.0,0,1,22478848,0.10215560346841812,0,0.020195490214973688,0.0,2860032,1,0,0,counterfactual_inference_0156,7.859649122807017,counterfactual_inference,0.010438216850161552,2.5032679786818335e-06
0,-0.5927731394767761,0.06021386384963989,0,1,0.0022477349266409874,0,1,22478848,0.11085017025470734,0,0.021128966007381678,0.0,2860032,1,1,0,counterfactual_inference_0157,7.859649122807017,counterfactual_inference,0.010565953329205513,0.002255183644592762
1,-2.689657688140869,0.12968111038208008,0,0,0.0047447048127651215,0,1,22478848,0.11035777628421783,0,0.020734199788421392,0.0,2860032,1,0,0,counterfactual_inference_0166,7.859649122807017,counterfactual_inference,0.010129763279110193,0.0047445883974432945
0,-1.3932456970214844,-0.16737985610961914,0,0,0.00604948028922081,3,1,22478848,0.10235349833965302,0,0.020300121046602726,0.0,2860032,1,0,3,counterfactual_inference_0170,7.859649122807017,counterfactual_inference,0.009823273867368698,0.006048811599612236
0,-0.3828846514225006,0.01363179087638855,0,1,0.0022864649072289467,0,1,22478848,0.10894384235143661,0,0.02117314888164401,0.0,2860032,1,1,0,counterfactual_inference_0172,7.859649122807017,counterfactual_inference,0.009452868718653917,0.002286533359438181
3,-0.3754633963108063,-0.0018694698810577393,0,1,0.001869534607976675,3,1,22478848,0.11101820319890976,0,0.020741382148116827,0.0,2860032,1,1,3,counterfactual_inference_0173,7.859649122807017,counterfactual_inference,0.011475102044641972,0.0018693117890506983
0,-1.1368709802627563,0.0,0,0,0.0,1,1,22478848,0.09920021146535873,0,0.02163243293762207,0.0,2860032,1,0,1,counterfactual_inference_0180,7.859649122807017,counterfactual_inference,0.010152386967092752,3.2291251272908994e-07
0,-3.162168264389038,0.05883479118347168,0,0,0.0019480939954519272,3,1,22478848,0.10553111135959625,0,0.020846699830144644,0.0,2860032,1,0,3,counterfactual_inference_0182,7.859649122807017,counterfactual_inference,0.009516309015452862,0.0019477192545309663
0,-0.38096752762794495,0.03316411375999451,0,1,0.001537354663014412,0,1,22478848,0.12172558903694153,0,0.020517555065453053,0.0,2860032,1,1,0,counterfactual_inference_0184,7.859649122807017,counterfactual_inference,0.009634009096771479,0.0015370799228549004
1,-0.08893945813179016,-0.010049708187580109,0,1,0.000567425973713398,1,1,22478848,0.10192447155714035,0,0.020341217052191496,0.0,2860032,1,1,1,counterfactual_inference_0185,7.859649122807017,counterfactual_inference,0.010255428031086922,0.000571638171095401
0,-2.55208683013916,-0.10775947570800781,0,0,0.007416180334985256,2,1,22478848,0.10301468521356583,0,0.02166293002665043,0.0,2860032,1,0,2,counterfactual_inference_0186,7.859649122807017,counterfactual_inference,0.011159570887684822,0.007415916305035353
0,-0.6637479662895203,0.09193611145019531,0,1,0.006478201597929001,0,1,22478848,0.10458843410015106,0,0.02066106302663684,0.0,2860032,1,1,0,counterfactual_inference_0188,7.859649122807017,counterfactual_inference,0.009596415795385838,0.0064784688875079155
1,-2.1373913288116455,-0.07299184799194336,0,0,0.0019041206687688828,0,1,22478848,0.10189250856637955,0,0.020532825961709023,0.0,2860032,1,0,0,counterfactual_inference_0189,7.859649122807017,counterfactual_inference,0.01242681685835123,0.0019043914508074522
0,-0.21579554677009583,-0.0041693150997161865,0,1,0.000246961135417223,0,1,22478848,0.10568326711654663,0,0.023674927186220884,0.0,2860032,1,1,0,counterfactual_inference_0190,7.859649122807017,counterfactual_inference,0.009437161963433027,0.0002493650827091187
0,-1.0502461194992065,-0.010448217391967773,0,0,0.0005879420787096024,2,1,22478848,0.11015310883522034,0,0.020746659953147173,0.0,2860032,1,0,2,counterfactual_inference_0191,7.859649122807017,counterfactual_inference,0.009688804857432842,0.0005882792756892741
3,-0.9424735307693481,-0.2076912522315979,0,0,0.016887806355953217,2,1,22478848,0.10983617603778839,0,0.02284038532525301,0.0,2860032,1,0,2,counterfactual_inference_0192,7.859649122807017,counterfactual_inference,0.009293990209698677,0.01688615418970585
1,-0.2014133334159851,-0.05873824656009674,0,1,0.008876655250787735,1,1,22478848,0.10350386798381805,0,0.021025137044489384,0.0,2860032,1,1,1,counterfactual_inference_0193,7.859649122807017,counterfactual_inference,0.00976011622697115,0.00888841599225998
3,-0.3724880516529083,0.03626927733421326,0,1,0.0017804373055696487,3,1,22478848,0.10666459798812866,0,0.02043512975797057,0.0,2860032,1,1,3,counterfactual_inference_0196,7.859649122807017,counterfactual_inference,0.009837500751018524,0.001780613325536251
1,-0.22541262209415436,0.0,0,1,0.0,1,1,22478848,0.09827395528554916,0,0.020405974239110947,0.0,2860032,1,1,1,counterfactual_inference_0198,7.859649122807017,counterfactual_inference,0.009250353090465069,7.490884286198707e-07
0,-0.16786731779575348,-0.015352264046669006,0,1,0.0008283425122499466,0,1,22478848,0.19382981956005096,0,0.02909819083288312,0.0,2860032,1,1,0,fine_grained_action_0003,7.859649122807017,fine_grained_action,1.9149881941266358,0.0008282287162728608
2,-1.5020257706055418e-05,0.0,0,1,0.0,2,1,22478848,0.19415530562400818,0,0.02048260299488902,0.0,2860032,1,1,2,fine_grained_action_0005,7.859649122807017,fine_grained_action,0.9161904267966747,-2.6740993419593906e-08
3,-7.882143974304199,-0.0007863044738769531,0,0,4.789320519194007e-05,2,1,22478848,0.2102871537208557,0,0.01939046708866954,0.0,2860032,1,0,2,fine_grained_action_0006,7.859649122807017,fine_grained_action,1.6868635867722332,4.78612091683317e-05
2,-9.201351165771484,-0.12498664855957031,0,0,8.810438885120675e-07,3,1,22478848,0.21718481183052063,0,0.02047003200277686,0.0,2860032,1,0,3,fine_grained_action_0007,7.859649122807017,fine_grained_action,0.00914379907771945,8.687539434504288e-07
2,-4.354559898376465,0.09804058074951172,0,0,0.003990059718489647,1,1,22478848,0.21886718273162842,0,0.021236088126897812,0.0,2860032,1,0,1,fine_grained_action_0010,7.859649122807017,fine_grained_action,0.011571806855499744,0.003990949131548405
0,-3.2352135181427,-0.11874818801879883,0,0,0.00037810998037457466,2,1,22478848,0.18054822087287903,0,0.021967795211821795,0.0,2860032,1,0,2,fine_grained_action_0014,7.859649122807017,fine_grained_action,0.017445493955165148,0.00037872217944823205
0,-5.138723373413086,0.2487015724182129,0,0,0.0062019722536206245,2,0,22478848,0.20067428052425385,0,0.020519281271845102,0.0,2860032,0,0,3,fine_grained_action_0017,7.859649122807017,fine_grained_action,0.01194479176774621,0.0062007782980799675
0,-4.813353538513184,0.044915199279785156,0,0,0.01416659727692604,3,1,22478848,0.20376352965831757,0,0.021466128062456846,0.0,2860032,1,0,3,fine_grained_action_0018,7.859649122807017,fine_grained_action,0.009858372155576944,0.01416586060076952
1,-0.006754186935722828,-6.1569735407829285e-06,0,1,6.441682671720628e-07,1,1,22478848,0.21127815544605255,0,0.02063080295920372,0.0,2860032,1,1,1,fine_grained_action_0023,7.859649122807017,fine_grained_action,0.009591876994818449,6.769234914827393e-07
2,-7.006865501403809,-0.8671402931213379,0,0,0.0033656987361609936,0,1,22478848,0.17695459723472595,0,0.022845357190817595,0.0,2860032,1,0,0,fine_grained_action_0028,7.859649122807017,fine_grained_action,0.01259405305609107,0.0033673669677227736
1,-2.7761547565460205,0.3536534309387207,0,0,0.0034696925431489944,3,1,22478848,0.1839061677455902,0,0.021773688029497862,0.0,2860032,1,0,3,fine_grained_action_0029,7.859649122807017,fine_grained_action,0.010958002880215645,0.00347085646353662
0,-4.050179481506348,0.2749638557434082,0,0,0.007766379043459892,2,1,22478848,0.18146511912345886,0,0.02029413590207696,0.0,2860032,1,0,2,fine_grained_action_0036,7.859649122807017,fine_grained_action,0.009345466736704111,0.007765418849885464
2,-8.502697944641113,-0.49867916107177734,0,0,0.0003099634777754545,3,1,22478848,0.20394590497016907,0,0.020358411595225334,0.0,2860032,1,0,3,fine_grained_action_0042,7.859649122807017,fine_grained_action,0.009699949994683266,0.0003105777141172439
1,-1.1927921772003174,0.18053650856018066,0,0,0.00614788057282567,0,1,22478848,0.18762001395225525,0,0.020939261186867952,0.0,2860032,1,0,0,fine_grained_action_0044,7.859649122807017,fine_grained_action,0.01312623918056488,0.006147195119410753
3,-2.452529191970825,-0.4562540054321289,0,0,0.021682605147361755,1,1,22478848,0.17771001160144806,0,0.020601621828973293,0.0,2860032,1,0,1,fine_grained_action_0045,7.859649122807017,fine_grained_action,0.009216920007020235,0.021681182086467743
3,-5.062653064727783,-0.35632896423339844,0,0,0.002556595951318741,0,1,22478848,0.16955675184726715,0,0.02050826884806156,0.0,2860032,1,0,0,fine_grained_action_0046,7.859649122807017,fine_grained_action,0.010977838188409805,0.0025572804734110832
0,-1.6066803932189941,0.16118383407592773,0,0,0.007153468206524849,1,1,22478848,0.18838700652122498,0,0.02562991576269269,0.0,2860032,1,0,1,fine_grained_action_0047,7.859649122807017,fine_grained_action,0.009601530153304338,0.007152806501835585
2,-0.5889248251914978,-0.040155768394470215,0,1,0.0025846175849437714,2,1,22478848,0.17909692227840424,0,0.02022072020918131,0.0,2860032,1,1,2,fine_grained_action_0048,7.859649122807017,fine_grained_action,0.00945287011563778,0.0025843819603323936
2,-1.3270584344863892,0.0,0,0,0.0,0,1,22478848,0.1986536979675293,0,0.03153225500136614,0.0,2860032,1,0,0,fine_grained_action_0049,7.859649122807017,fine_grained_action,0.010410778690129519,2.08121576861231e-07
3,-2.1888957023620605,0.015858888626098633,0,0,0.0018612570129334927,0,1,22478848,0.17907747626304626,0,0.02304129907861352,0.0,2860032,1,0,0,fine_grained_action_0051,7.859649122807017,fine_grained_action,0.009681895840913057,0.001861309865489602
2,-3.3060426712036133,0.23621726036071777,0,0,0.001883938442915678,3,1,22478848,0.1870078295469284,0,0.02048548310995102,0.0,2860032,1,0,3,fine_grained_action_0054,7.859649122807017,fine_grained_action,0.009422641713172197,0.0018843680154532194
2,-0.3848886787891388,-0.06995776295661926,0,1,0.005954951047897339,2,1,22478848,0.16466249525547028,0,0.020334296859800816,0.0,2860032,1,1,2,fine_grained_action_0057,7.859649122807017,fine_grained_action,0.012497804127633572,0.005954282358288765
1,-2.978806734085083,-0.09737992286682129,0,0,0.0041020531207323074,0,1,22478848,0.20117637515068054,0,0.028547409921884537,0.0,2860032,1,0,0,fine_grained_action_0066,7.859649122807017,fine_grained_action,0.00946973729878664,0.004101816564798355
2,-5.291720390319824,-0.49674034118652344,0,0,0.0008757750038057566,0,1,22478848,0.17863555252552032,0,0.022353873122483492,0.0,2860032,1,0,0,fine_grained_action_0068,7.859649122807017,fine_grained_action,0.00929457787424326,0.0008759923512116075
3,-0.04669847711920738,-0.012126173824071884,0,1,0.03574929013848305,3,1,22478848,0.21986627578735352,0,0.020387818105518818,0.0,2860032,1,1,3,fine_grained_action_0069,7.859649122807017,fine_grained_action,0.009889062959700823,0.03575265035033226
2,-2.140223503112793,0.2200019359588623,0,0,0.0033512674272060394,0,1,22478848,0.17180879414081573,0,0.036351104732602835,0.0,2860032,1,0,0,fine_grained_action_0071,7.859649122807017,fine_grained_action,0.009444053750485182,0.0033512525260448456
2,-2.7212367057800293,-0.6513340473175049,0,0,0.025097008794546127,1,1,22478848,0.18787962198257446,0,0.020603633020073175,0.0,2860032,1,0,1,fine_grained_action_0073,7.859649122807017,fine_grained_action,0.009099600836634636,0.02509562484920025
2,-6.3792619705200195,-8.344650268554688e-05,0,0,1.0103425665874965e-05,1,1,22478848,0.1699536144733429,0,0.02023308863863349,0.0,2860032,1,0,1,fine_grained_action_0075,7.859649122807017,fine_grained_action,0.011054961010813713,1.0181367542827502e-05
1,-2.7179348762729205e-05,-1.9072995200986043e-06,0,1,6.494516924249183e-08,1,1,22478848,0.17407208681106567,0,0.02092851884663105,0.0,2860032,1,1,1,fine_grained_action_0076,7.859649122807017,fine_grained_action,0.009469498880207539,6.544218678072866e-08
1,-3.632265567779541,0.24117493629455566,0,0,0.001419789157807827,0,1,22478848,0.21868082880973816,0,0.02056180825456977,0.0,2860032,1,0,0,fine_grained_action_0077,7.859649122807017,fine_grained_action,0.00943730492144823,0.00141986517701298
0,-1.6389200687408447,0.21724390983581543,0,0,0.006218308582901955,1,1,22478848,0.20736175775527954,0,0.02072580484673381,0.0,2860032,1,0,1,fine_grained_action_0079,7.859649122807017,fine_grained_action,0.010425983928143978,0.006217846646904945
0,-1.9951821565628052,-0.5066661834716797,0,0,0.029866792261600494,3,1,22478848,0.21255329251289368,0,0.0219359640032053,0.0,2860032,1,0,3,fine_grained_action_0082,7.859649122807017,fine_grained_action,0.009945355355739594,0.029859822243452072
2,-2.7797653675079346,-0.012094259262084961,0,0,0.0033556828275322914,1,1,22478848,0.17660711705684662,0,0.02035760087892413,0.0,2860032,1,0,1,fine_grained_action_0083,7.859649122807017,fine_grained_action,0.02217497117817402,0.0033559028524905443
2,-1.834850788116455,0.19357681274414062,0,0,0.005624135956168175,0,1,22478848,0.19927777349948883,0,0.020132543984800577,0.0,2860032,1,0,0,fine_grained_action_0085,7.859649122807017,fine_grained_action,0.009628165978938341,0.005623222328722477
1,-2.1537842750549316,0.2164766788482666,0,0,0.0038003381341695786,2,1,22478848,0.201714888215065,0,0.02085020486265421,0.0,2860032,1,0,2,fine_grained_action_0087,7.859649122807017,fine_grained_action,0.012079466134309769,0.003799975849688053
3,-2.1924781799316406,0.08267879486083984,0,0,0.02491852641105652,2,0,22478848,0.1960325539112091,0,0.020461364183574915,0.0,2860032,0,0,1,fine_grained_action_0088,7.859649122807017,fine_grained_action,0.010806719306856394,0.024915779009461403
1,-0.1859249472618103,-0.01476849615573883,0,1,0.001091950573027134,1,1,22478848,0.2590724229812622,0,0.02029205998405814,0.0,2860032,1,1,1,fine_grained_action_0089,7.859649122807017,fine_grained_action,0.00962150003761053,0.0010920182103291154
1,-0.7586961984634399,0.21659082174301147,0,0,0.016931775957345963,0,1,22478848,0.1843847781419754,0,0.021344580687582493,0.0,2860032,1,0,0,fine_grained_action_0092,7.859649122807017,fine_grained_action,0.010008578188717365,0.01693142205476761
2,-0.002385629341006279,0.0012085014022886753,0,1,0.0002859297674149275,2,1,22478848,0.19684012234210968,0,0.020509399939328432,0.0,2860032,1,1,2,fine_grained_action_0094,7.859649122807017,fine_grained_action,0.009714163839817047,0.00028852117247879505
1,-0.6515014171600342,0.11547237634658813,0,1,0.013796322979032993,1,1,22478848,0.16975346207618713,0,0.020051689818501472,0.0,2860032,1,1,1,fine_grained_action_0095,7.859649122807017,fine_grained_action,0.011610510759055614,0.013795245438814163
2,-6.48301887512207,-0.0007109642028808594,0,0,4.329263174440712e-05,1,1,22478848,0.2036668211221695,0,0.020490029361099005,0.0,2860032,1,0,1,fine_grained_action_0096,7.859649122807017,fine_grained_action,0.018074486404657364,4.332610478741117e-05
0,-1.8515989780426025,0.3197460174560547,0,0,0.014491409063339233,1,0,22478848,0.1726982444524765,0,0.020151901990175247,0.0,2860032,0,0,3,fine_grained_action_0097,7.859649122807017,fine_grained_action,0.012007491197437048,0.014489813707768917
1,-1.8282848596572876,0.05279505252838135,0,0,0.008874202147126198,3,1,22478848,0.19669821858406067,0,0.02004823088645935,0.0,2860032,1,0,3,fine_grained_action_0099,7.859649122807017,fine_grained_action,0.008890395984053612,0.008872870355844498
0,-0.3152632713317871,-0.08830800652503967,0,1,0.012209564447402954,0,1,22478848,0.20018263161182404,0,0.02069075731560588,0.0,2860032,1,1,0,fine_grained_action_0100,7.859649122807017,fine_grained_action,0.00958584900945425,0.012210114859044552
2,-0.1305227428674698,0.016161128878593445,0,1,0.0008929967880249023,2,1,22478848,0.20138175785541534,0,0.021521897986531258,0.0,2860032,1,1,2,fine_grained_action_0103,7.859649122807017,fine_grained_action,0.010954443365335464,0.0008928311872296035
1,-7.375908374786377,0.12491178512573242,0,0,5.45731745660305e-06,0,1,22478848,0.21983852982521057,0,0.020489925984293222,0.0,2860032,1,0,0,fine_grained_action_0107,7.859649122807017,fine_grained_action,0.01699236501008272,5.300657903717365e-06
1,-1.2876427173614502,-0.0987086296081543,0,0,0.004195624962449074,0,1,22478848,0.20965708792209625,0,0.020612294785678387,0.0,2860032,1,0,0,fine_grained_action_0108,7.859649122807017,fine_grained_action,0.00958009622991085,0.0041953339241445065
